video_id,original_title,cleaned_title,title_polarity,title_subjectivity,title_length_chars,title_length_words,avg_word_length,has_hashtag,hashtag_count,has_question,has_exclamation,has_shorts
vid_1458,Walk Yourself Healthy! - a YouTube Fitness Show | Episode 4 | Walk at Home,Walk Yourself Healthy    a YouTube Fitness Show   Episode 4   Walk at Home,0.5,0.5,74,12,6.166666666666667,0,0,0,1,0
vid_1459,love this moment 💎CrossFit motivation #shorts #workout #motivation #crossfit #fitness,love this moment  CrossFit motivation shorts workout motivation crossfit fitness,0.5,0.6,80,10,8.0,1,5,0,0,1
vid_1460,Warum Fitness Influencer immer nur auf KALORIEN gehen,Warum Fitness Influencer immer nur auf KALORIEN gehen,0.0,0.0,53,8,6.625,0,0,0,0,0
vid_1461,El CABEZA de BRÓCOLI SUPREMO🥦 #fitness #gym #opinion,El CABEZA de BR COLI SUPREMO  fitness gym opinion,0.0,0.0,49,9,5.444444444444445,1,3,0,0,0
vid_1462,🔴 LIVE: TRENING FITNESS WORKOUT | FULL BODY | WYZWANIE FIT WIOSNA,  LIVE  TRENING FITNESS WORKOUT   FULL BODY   WYZWANIE FIT WIOSNA,0.29545454545454547,0.4833333333333334,65,9,7.222222222222222,0,0,0,0,0
vid_1463,La RUTINA MATUTINA PERFECTA🧊💦 #fitness #gym #opinion,La RUTINA MATUTINA PERFECTA   fitness gym opinion,0.0,0.0,49,7,7.0,1,3,0,0,0
vid_1464,Meine 90 Tage Fitness Transformation | TomSprm,Meine 90 Tage Fitness Transformation   TomSprm,0.0,0.0,46,6,7.666666666666667,0,0,0,0,0
vid_1465,Hombres que resuelven 😎 #gym #gymmemes #fitness #teavalhalla⚔️ #gimnasio #gymrat,Hombres que resuelven   gym gymmemes fitness teavalhalla   gimnasio gymrat,0.0,0.0,74,9,8.222222222222221,1,6,0,0,0
vid_1466,code LILBIG now saves you 40% your Myprotein orders!!! 🗣️  #gym #trending #fit #fitness #workout,code LILBIG now saves you 40  your Myprotein orders        gym trending fit fitness workout,0.4,0.4,91,14,6.5,1,5,0,1,0
vid_1467,Every Gymbro will relate #bodybuilding #fitness #shorts,Every Gymbro will relate bodybuilding fitness shorts,0.0,0.0,52,7,7.428571428571429,1,3,0,0,1
vid_1468,Andoni se está preparando para la velada del año #gym #fitness #boxeo #ibai #bodybuilding,Andoni se est  preparando para la velada del a o gym fitness boxeo ibai bodybuilding,0.0,0.0,84,15,5.6,1,5,0,0,0
vid_1469,Morning routine 🦍 #ankitbaiyanpuria  #workout #fitness #motivation #kusti #viral,Morning routine   ankitbaiyanpuria  workout fitness motivation kusti viral,0.0,0.0,74,8,9.25,1,6,0,0,0
vid_1470,BARU MULAI NGE-GYM? INI CARA LATIHAN UNTUK PEMULA,BARU MULAI NGE GYM  INI CARA LATIHAN UNTUK PEMULA,0.0,0.0,49,9,5.444444444444445,0,0,1,0,0
vid_1471,Hey Mama - Lace Up Fitness Dance Workout - David Guetta [DJ LBR Remix],Hey Mama   Lace Up Fitness Dance Workout   David Guetta  DJ LBR Remix ,0.0,0.0,70,12,5.833333333333333,0,0,0,0,0
vid_1472,HOMBRES contra MUJERES🤔 #fitness #opinion #reto,HOMBRES contra MUJERES  fitness opinion reto,0.0,0.0,44,6,7.333333333333333,1,3,0,0,0
vid_1473,2023 full earning💪 #trending #fitness #youtubeshorts #vlog #minivlog #diet #shorts #income,2023 full earning  trending fitness youtubeshorts vlog minivlog diet shorts income,0.35,0.55,82,11,7.454545454545454,1,8,0,0,1
vid_1474,“The gym is useless”🤔🤷🏻‍♂️ #shorts #fitness, The gym is useless        shorts fitness,-0.5,0.2,41,6,6.833333333333333,1,2,0,0,1
vid_1475,GYM SESSION mit PAPAPLATTE und MEXIFY! 💪😎,GYM SESSION mit PAPAPLATTE und MEXIFY    ,0.0,0.0,41,6,6.833333333333333,0,0,0,1,0
vid_1476,What time do you go to the gym? 😂👀 #youtubeshorts #youtubeviral #gym #fitness #skits #shortsviral,What time do you go to the gym     youtubeshorts youtubeviral gym fitness skits shortsviral,0.0,0.0,91,14,6.5,1,6,1,0,1
vid_1477,Puya feat. @GeorgeHora - Fitness | Audio,Puya feat   GeorgeHora   Fitness   Audio,0.0,0.0,40,5,8.0,0,0,0,0,0
vid_1478,"most G.O.A.T.E.D push workout | chest, shoulders, triceps at the gym",most G O A T E D push workout   chest  shoulders  triceps at the gym,0.5,0.5,68,15,4.533333333333333,0,0,0,0,0
vid_1479,POV: Gym employee Rivalry #trendingshorts #fitness #funny #gym #workout #skit,POV  Gym employee Rivalry trendingshorts fitness funny gym workout skit,0.25,1.0,71,10,7.1,1,6,0,0,1
vid_1480,Not possible to get shredded naturally ❌ #shorts#fitness#gym,Not possible to get shredded naturally   shortsfitnessgym,0.05,0.7,57,7,8.142857142857142,1,3,0,0,1
vid_1481,Espresso - Sabrina Carpenter | Caleb Marshall | Dance Workout,Espresso   Sabrina Carpenter   Caleb Marshall   Dance Workout,0.0,0.0,61,7,8.714285714285714,0,0,0,0,0
vid_1482,What is this even 😭 #gymhumor #gym #trendingshorts #fitness #bodybuilding,What is this even   gymhumor gym trendingshorts fitness bodybuilding,0.0,0.0,68,9,7.555555555555555,1,5,0,0,1
vid_1483,My gym crush was watching 🫣 #gymhumor #gym #trendingshorts #fitness #bodybuilding,My gym crush was watching   gymhumor gym trendingshorts fitness bodybuilding,0.0,0.0,76,10,7.6,1,5,0,0,1
vid_1484,She Eats Whatever She Wants?!?! 🤯 (Fat Loss Coach Reacts) #fitness,She Eats Whatever She Wants        Fat Loss Coach Reacts  fitness,0.2,0.1,65,10,6.5,1,1,1,1,0
vid_1485,"A DAY IN MY LIFE | Gym, Work, Eating",A DAY IN MY LIFE   Gym  Work  Eating,0.0,0.0,36,8,4.5,0,0,0,0,0
vid_1486,Results of hard work📈 #shorts#fitness#gym,Results of hard work  shortsfitnessgym,-0.2916666666666667,0.5416666666666666,38,5,7.6,1,3,0,0,1
vid_1487,COMMENT AVOIR UN VENTRE PLAT ET TONIQUE ? #sports #pilates #fitness,COMMENT AVOIR UN VENTRE PLAT ET TONIQUE   sports pilates fitness,0.0,0.0,64,10,6.4,1,3,1,0,0
vid_1488,THE OVERWEIGHT GUY IN THE GYM #shorts #short #viral #gym #fitness,THE OVERWEIGHT GUY IN THE GYM shorts short viral gym fitness,0.0,0.3,60,11,5.454545454545454,1,5,0,0,1
vid_1489,POV: that one gym employee #trendingshorts #fitness #funny #comedy #gym,POV  that one gym employee trendingshorts fitness funny comedy gym,0.25,1.0,66,10,6.6,1,5,0,0,1
vid_1490,AFROTRENDY DANCE WORKOUT | AMAPIANO | TIKTOK SONGS | FUN CARDIO | 35 MINUTES,AFROTRENDY DANCE WORKOUT   AMAPIANO   TIKTOK SONGS   FUN CARDIO   35 MINUTES,0.3,0.2,76,10,7.6,0,0,0,0,0
vid_1491,read pinned comment ⬇️  #gym #trending #fit #fitness #workout #training   #gymrat #calisthenics,read pinned comment     gym trending fit fitness workout training   gymrat calisthenics,0.4,0.4,87,11,7.909090909090909,1,8,0,0,0
vid_1492,Estás Usando las de 60KG? #fitness,Est s Usando las de 60KG  fitness,0.0,0.0,33,7,4.714285714285714,1,1,1,0,0
vid_1493,"ACTIVA TU ESPALDA: MÁS CONTROL, MÁS FUERZA, MÁS RESULTADOS #fitness #shorts",ACTIVA TU ESPALDA  M S CONTROL  M S FUERZA  M S RESULTADOS fitness shorts,0.0,0.0,73,14,5.214285714285714,1,2,0,0,1
vid_1494,Which one are you? #shorts #motivation #fitness,Which one are you  shorts motivation fitness,0.0,0.0,44,7,6.285714285714286,1,3,1,0,1
vid_1495,I Transformed My Body In 7 Days,I Transformed My Body In 7 Days,0.0,0.0,31,7,4.428571428571429,0,0,0,0,0
vid_1496,Superé la carrera de fitness más difícil del mundo (Sin entrenar),Super  la carrera de fitness m s dif cil del mundo  Sin entrenar ,0.3333333333333333,0.6666666666666666,65,13,5.0,0,0,0,0,0
vid_1497,How to do straddle planche #calisthenics #fitness #workout #bodyweighttraining,How to do straddle planche calisthenics fitness workout bodyweighttraining,0.0,0.0,74,9,8.222222222222221,1,4,0,0,0
vid_1498,Walk Yourself Healthy! - a YouTube Fitness Show | Episode 1 | Walk at Home,Walk Yourself Healthy    a YouTube Fitness Show   Episode 1   Walk at Home,0.5,0.5,74,12,6.166666666666667,0,0,0,1,0
vid_1499,He almost looked…😳 #gymgirl #girlswholift #girl #girls #viral #funny #gym #fitness #gymlife #shorts,He almost looked   gymgirl girlswholift girl girls viral funny gym fitness gymlife shorts,0.25,1.0,89,13,6.846153846153846,1,10,0,0,1
vid_1500,Runway model era💅🏼 #motivation #gymmotivation #fitnessmotivation #workoutroutine #fitness #workout,Runway model era   motivation gymmotivation fitnessmotivation workoutroutine fitness workout,0.0,0.0,92,9,10.222222222222221,1,6,0,0,0
vid_1501,Incredible Weight Loss Transformation IG: smaller_sam.pcos #diet #weightlossjourney #fitness,Incredible Weight Loss Transformation IG  smaller sam pcos diet weightlossjourney fitness,0.45,0.7,89,11,8.090909090909092,1,3,0,0,0
vid_1502,Qué ha pasado con Daddy Aioli? #gym #fitness #bodybuilding #powerlifting,Qu  ha pasado con Daddy Aioli  gym fitness bodybuilding powerlifting,0.0,0.0,68,10,6.8,1,4,1,0,0
vid_1503,Chirag’s 100 days Transformation 💯💪🏻@Getfitwithchirag03 #shorts#fitness#gym,Chirag s 100 days Transformation     Getfitwithchirag03 shortsfitnessgym,0.0,0.0,72,7,10.285714285714286,1,3,0,0,1
vid_1504,"Each hand, 100kg #tigershroff #fitness #gymmotivation #gymnast #bollywood",Each hand  100kg tigershroff fitness gymmotivation gymnast bollywood,0.0,0.0,68,8,8.5,1,5,0,0,0
vid_1505,TAKING A DEADLIFT BAR TO PLANET FITNESS,TAKING A DEADLIFT BAR TO PLANET FITNESS,0.0,0.0,39,7,5.571428571428571,0,0,0,0,0
vid_1506,30 min home workout ? 💪#fasterwaytofatloss #tips #weightloss #gym #fitness #health #healthy,30 min home workout    fasterwaytofatloss tips weightloss gym fitness health healthy,0.5,0.5,84,11,7.636363636363637,1,7,1,0,0
vid_1507,6 Fitness Mistakes Every Beginner Must Stop Making,6 Fitness Mistakes Every Beginner Must Stop Making,0.0,0.0,50,8,6.25,0,0,0,0,0
vid_1508,Ghibli art gym version #shorts#fitness#gym,Ghibli art gym version shortsfitnessgym,0.0,0.0,39,5,7.8,1,3,0,0,1
vid_1509,Estaba en el gym y pasó esto #gym #fitness #bodybuilding #entrenador,Estaba en el gym y pas  esto gym fitness bodybuilding entrenador,0.0,0.0,64,11,5.818181818181818,1,4,0,0,0
vid_1510,20 MIN FAT BURNING CARDIO WORKOUT (NO EQUIPMENT) 20분 유산소 운동 루틴 (체중 감량 & 장비없음),20 MIN FAT BURNING CARDIO WORKOUT  NO EQUIPMENT  20                          ,0.0,0.0,77,9,8.555555555555555,0,0,0,0,0
vid_1511,Probaron este? 💀💀💀 #gym #humor #fitness #gymtok #fitnessmotivation #tombruzzone,Probaron este      gym humor fitness gymtok fitnessmotivation tombruzzone,0.0,0.0,73,8,9.125,1,6,1,0,0
vid_1512,Jeder hat diesen Erzähler im Gym #fitness #opa #bodybuilding #lustig,Jeder hat diesen Erz hler im Gym fitness opa bodybuilding lustig,0.0,0.0,64,11,5.818181818181818,1,4,0,0,0
vid_1513,HOW ANATOLY Train for the PRANKS #anatoly #fitness #gym,HOW ANATOLY Train for the PRANKS anatoly fitness gym,0.0,0.0,52,9,5.777777777777778,1,3,0,0,0
vid_1514,Gym is the plastic surgery 📈 #shorts#fitness#gym,Gym is the plastic surgery   shortsfitnessgym,0.0,0.0,45,6,7.5,1,3,0,0,1
vid_1515,Gym employee Vs. MMA fighter #trendingshorts #gym #fitness #comedy #humor #mma #fight #workout #skit,Gym employee Vs  MMA fighter trendingshorts gym fitness comedy humor mma fight workout skit,0.0,0.0,91,14,6.5,1,9,0,0,1
vid_1516,Which one are you? #bodybuilding #fitness #shorts,Which one are you  bodybuilding fitness shorts,0.0,0.0,46,7,6.571428571428571,1,3,1,0,1
vid_1517,Transición de Pelo #fitness,Transici n de Pelo fitness,0.0,0.0,26,5,5.2,1,1,0,0,0
vid_1518,30-Minute Power Walking Workout | Tanner Courtad,30 Minute Power Walking Workout   Tanner Courtad,0.0,0.0,48,7,6.857142857142857,0,0,0,0,0
vid_1519,I Visited World's Most Expensive Gym,I Visited World s Most Expensive Gym,0.0,0.6,36,7,5.142857142857143,0,0,0,0,0
vid_1520,You NEED to Watch This if You Go To the Gym,You NEED to Watch This if You Go To the Gym,0.0,0.0,43,11,3.909090909090909,0,0,0,0,0
vid_1521,David Laid | Royalty | Egzod & Maestro Chives | Gym Motivation | 4K,David Laid   Royalty   Egzod   Maestro Chives   Gym Motivation   4K,0.0,0.0,67,9,7.444444444444445,0,0,0,0,0
vid_1522,How I Transformed My Body After Years of Trying (My Full Fitness Journey),How I Transformed My Body After Years of Trying  My Full Fitness Journey ,0.35,0.55,73,13,5.615384615384615,0,0,0,0,0
vid_1523,Hard work 📈🎯 #naturalbodybuilding #bodybuilding #fitness #shorts #shortsfeed,Hard work    naturalbodybuilding bodybuilding fitness shorts shortsfeed,-0.2916666666666667,0.5416666666666666,71,7,10.142857142857142,1,5,0,0,1
vid_1524,Bro had 11 sets left ☠️ #shorts #fitness,Bro had 11 sets left    shorts fitness,0.0,0.0,38,7,5.428571428571429,1,2,0,0,1
vid_1525,Ridiculous Fitness Influencers 😭,Ridiculous Fitness Influencers  ,-0.3333333333333333,1.0,32,3,10.666666666666666,0,0,0,0,0
vid_1526,🔥30 Min Zumba Cardio Workout🔥Beginners Latin Dance ZUMBA CLASS🔥Exercise To Lose Weight FAST🔥, 30 Min Zumba Cardio Workout Beginners Latin Dance ZUMBA CLASS Exercise To Lose Weight FAST ,0.2,0.6,92,15,6.133333333333334,0,0,0,0,0
vid_1527,Cómo entrenar tu tríceps al completo ✅👊 #gym #fitness,C mo entrenar tu tr ceps al completo    gym fitness,0.0,0.0,51,10,5.1,1,2,0,0,0
vid_1528,Die 50er Hanteln sind schwer! #gym #fitness #gymhumor,Die 50er Hanteln sind schwer  gym fitness gymhumor,0.0,0.0,50,8,6.25,1,3,0,1,0
vid_1529,taking care of myself in 2025 | my balanced nutrition & fitness goals,taking care of myself in 2025   my balanced nutrition   fitness goals,0.0,0.0,69,11,6.2727272727272725,0,0,0,0,0
vid_1530,Walk Yourself Healthy! - a YouTube Fitness Show | Episode 2 | Walk at Home,Walk Yourself Healthy    a YouTube Fitness Show   Episode 2   Walk at Home,0.5,0.5,74,12,6.166666666666667,0,0,0,1,0
vid_1531,Fat loss exercise 💯 #youtubeshorts #weightloss #exercise #fatloss #workout #fitness #shortvideo,Fat loss exercise   youtubeshorts weightloss exercise fatloss workout fitness shortvideo,0.0,0.0,88,10,8.8,1,7,0,0,1
vid_1532,Fitness Motivation💯💫. #fitness #gym #nature #calisthenics #fitnessmotivation,Fitness Motivation    fitness gym nature calisthenics fitnessmotivation,0.0,0.0,71,7,10.142857142857142,1,5,0,0,0
vid_1533,Levantamientos de belcast y andoni 🤯🏋️ #andoni #ibai #fitness #gym #culturismo #box #boxeo,Levantamientos de belcast y andoni     andoni ibai fitness gym culturismo box boxeo,0.0,0.0,83,12,6.916666666666667,1,7,0,0,0
vid_1534,Lose 5 kg Fast With This Exercise ! #weightloss,Lose 5 kg Fast With This Exercise   weightloss,0.2,0.6,46,8,5.75,1,1,0,1,0
vid_1535,Top Exercises | Lose Belly Fat | Tighten Your Waist | Get Rid Of Belly Fat With Simple Exercises,Top Exercises   Lose Belly Fat   Tighten Your Waist   Get Rid Of Belly Fat With Simple Exercises,0.25,0.4285714285714286,96,16,6.0,0,0,0,0,0
vid_1536,PROMOTING CHACH #bollywood #heartbroken #mensfashion #fitness #desi #desiworkout #mohammedrafi,PROMOTING CHACH bollywood heartbroken mensfashion fitness desi desiworkout mohammedrafi,0.0,0.0,87,9,9.666666666666666,1,7,0,0,0
vid_1537,PATANJALI HONEY PURITY NMR LAB TEST REPORT || #shorts #health #fitness,PATANJALI HONEY PURITY NMR LAB TEST REPORT    shorts health fitness,0.0,0.0,67,10,6.7,1,3,0,0,1
vid_1538,Warmup for Gym Beginners 💪🏻#shorts#fitness#gym,Warmup for Gym Beginners   shortsfitnessgym,0.0,0.0,43,5,8.6,1,3,0,0,1
vid_1539,Relatable??💀 #gym #4yrs #training #gymrat #gymmotivation #fitness #gymlife #relatable #fitnesstips,Relatable    gym 4yrs training gymrat gymmotivation fitness gymlife relatable fitnesstips,0.0,0.0,89,10,8.9,1,9,1,0,0
vid_1540,Ich rasiere meine Beine für den Wettkampf #fitness #wettkampf #bodybuilding #lustig #fibo #fibo25,Ich rasiere meine Beine f r den Wettkampf fitness wettkampf bodybuilding lustig fibo fibo25,0.0,0.0,91,14,6.5,1,6,0,0,0
vid_1541,Uno STRANO esperimento (su adulti e BAMBINI) #workout #fitness,Uno STRANO esperimento  su adulti e BAMBINI  workout fitness,0.0,0.0,60,9,6.666666666666667,1,2,0,0,0
vid_1542,¿Te cuesta perder o bajar peso?🤔🫃🏻 #fyp #fitness #gym #gimnasio #endomorfo #ectomorfo #plex, Te cuesta perder o bajar peso     fyp fitness gym gimnasio endomorfo ectomorfo plex,0.0,0.0,84,13,6.461538461538462,1,7,1,0,0
vid_1543,Ronnie Coleman #bodybuilder #fitness #gym #edit #trending #respect #viral #short #fypシ゚  #yt #reels,Ronnie Coleman bodybuilder fitness gym edit trending respect viral short fyp    yt reels,0.0,0.3,88,13,6.769230769230769,1,11,0,0,0
vid_1544,Stop This To Gain Weight Fast | Vajan Kaise Badhaye | Desi Gym Fitness,Stop This To Gain Weight Fast   Vajan Kaise Badhaye   Desi Gym Fitness,0.2,0.6,70,12,5.833333333333333,0,0,0,0,0
vid_1545,ELITE Powerlifter ANATOLY Use 32kg Mop | Pretended to be a CLEANER in a GYM #35,ELITE Powerlifter ANATOLY Use 32kg Mop   Pretended to be a CLEANER in a GYM 35,0.0,0.0,78,15,5.2,1,1,0,0,0
vid_1546,Top 4 exercises for capped shoulders 🔥 #gymworkout #fitnessmotivation #fitness,Top 4 exercises for capped shoulders   gymworkout fitnessmotivation fitness,0.5,0.5,75,9,8.333333333333334,1,3,0,0,0
vid_1547,Presidents Doing Gymnastics #victory #sports #shorts #youtubeshorts #president #funny #fitness #gym,Presidents Doing Gymnastics victory sports shorts youtubeshorts president funny fitness gym,0.25,1.0,91,11,8.272727272727273,1,8,0,0,1
vid_1548,Do Fitness Influencers Actually Know Fitness (Ep. 3 - Mike Israetel),Do Fitness Influencers Actually Know Fitness  Ep  3   Mike Israetel ,0.0,0.1,68,10,6.8,0,0,0,0,0
vid_1549,Core Work #abs #fitness #fitnessmotivation #gym #gymmotivation #workout #exercise #fit #creative,Core Work abs fitness fitnessmotivation gym gymmotivation workout exercise fit creative,0.45,0.7,87,11,7.909090909090909,1,9,0,0,0
vid_1550,#shorts #short #fitness,shorts short fitness,0.0,0.3,20,3,6.666666666666667,1,3,0,0,1
vid_1551,His Insane 90 Day Transformation From Fat To Fit,His Insane 90 Day Transformation From Fat To Fit,-0.3,0.7,48,9,5.333333333333333,0,0,0,0,0
vid_1552,#kumarsir #trendingshorts #youtubeshorts #body #healthy #fitness #doctor #hospital #awareness,kumarsir trendingshorts youtubeshorts body healthy fitness doctor hospital awareness,0.5,0.5,84,9,9.333333333333334,1,9,0,0,1
vid_1553,TOMAR CREATINA para AUMENTAR MASA MUSCULAR #policia #fitness #creatina,TOMAR CREATINA para AUMENTAR MASA MUSCULAR policia fitness creatina,0.0,0.0,67,9,7.444444444444445,1,3,0,0,0
vid_1554,Training W/ a Real Life Giant (Worlds Tallest Bodybuilder),Training W  a Real Life Giant  Worlds Tallest Bodybuilder ,0.1,0.65,58,9,6.444444444444445,0,0,0,0,0
vid_1555,Asking women how they got jacked. #workout #crossfit #girlswholift #fitness,Asking women how they got jacked  workout crossfit girlswholift fitness,0.0,0.0,71,10,7.1,1,4,0,0,0
vid_1556,Keeping the gym safe.. one creep at a time 🫡#fitness #viral #gym #skits #youtubeshorts #shortvideo,Keeping the gym safe   one creep at a time  fitness viral gym skits youtubeshorts shortvideo,0.5,0.5,92,15,6.133333333333334,1,6,0,0,1
vid_1557,FIRST DAY IN THE GYM #bodybuilding #fitness #shorts,FIRST DAY IN THE GYM bodybuilding fitness shorts,0.25,0.3333333333333333,48,8,6.0,1,3,0,0,1
vid_1558,AMANDINHA PRONTA PRA BRILHAR! ✨ #maxtitanium #fitness #academia #bodybuilding #maromba,AMANDINHA PRONTA PRA BRILHAR    maxtitanium fitness academia bodybuilding maromba,0.0,0.0,81,9,9.0,1,5,0,1,0
vid_1559,Fitness influencers be like #shorts,Fitness influencers be like shorts,0.0,0.0,34,5,6.8,1,1,0,0,1
vid_1560,Anatoly VS Bodybuilder The CLEANER  lifted with ONE HAND Gym Prank #anatoly #fitness #gym,Anatoly VS Bodybuilder The CLEANER  lifted with ONE HAND Gym Prank anatoly fitness gym,0.0,0.0,86,14,6.142857142857143,1,3,0,0,0
vid_1561,It was too good to be true #gymhumor #gym #trendingshorts #fitness #bodybuilding,It was too good to be true gymhumor gym trendingshorts fitness bodybuilding,0.5249999999999999,0.625,75,12,6.25,1,5,0,0,1
vid_1562,Preguntas Bol*das en el Gym #gym #gimnasio #fitness #gymhumor  #humor #comedia,Preguntas Bol das en el Gym gym gimnasio fitness gymhumor  humor comedia,0.0,0.0,72,12,6.0,1,6,0,0,0
vid_1563,Decoding the truth about ‘fitness influencers’ with @Ankitbaiyanpuria  & @SaketGokhaleVlogs,Decoding the truth about  fitness influencers  with  Ankitbaiyanpuria     SaketGokhaleVlogs,0.0,0.0,91,9,10.11111111111111,0,0,0,0,0
vid_1564,ELITE Powerlifter ANATOLY Use 32kg Mop | Pretended to be a CLEANER in a GYM #38,ELITE Powerlifter ANATOLY Use 32kg Mop   Pretended to be a CLEANER in a GYM 38,0.0,0.0,78,15,5.2,1,1,0,0,0
vid_1565,"25 MIN NEW TO HIIT Workout, for Beginners - No Equipment - Full Body, No Repeat Home Workout",25 MIN NEW TO HIIT Workout  for Beginners   No Equipment   Full Body  No Repeat Home Workout,0.24318181818181817,0.5022727272727273,92,16,5.75,0,0,0,0,0
vid_1566,GYM IN 2024 #shorts #short #viral #gym #fitness,GYM IN 2024 shorts short viral gym fitness,0.0,0.3,42,8,5.25,1,5,0,0,1
vid_1567,복근 운동 7분 안에 끝내기 (2주 안에 식스팩 만들기!) | 6 PACK ABS WORKOUT (Make a six-pack in 2 weeks!),      7          2                 6 PACK ABS WORKOUT  Make a six pack in 2 weeks  ,0.0,0.0,83,13,6.384615384615385,0,0,0,1,0
vid_1568,FAKE WEIGHTS PRANK... | ANATOLY pretended to be a Beginner in a Gym #15,FAKE WEIGHTS PRANK      ANATOLY pretended to be a Beginner in a Gym 15,-0.5,1.0,70,13,5.384615384615385,1,1,0,0,0
vid_1569,How to HERO FLIP‼️✅ #backflip #fitness #tutorial,How to HERO FLIP    backflip fitness tutorial,0.0,0.0,45,7,6.428571428571429,1,3,0,0,0
vid_1570,Will crisps make you fat? #fitness #health #fatloss #weightloss,Will crisps make you fat  fitness health fatloss weightloss,0.0,0.0,59,9,6.555555555555555,1,4,1,0,0
vid_1571,Dellespeegle💎powerful and beauty 🥶 #shorts #workout #crossfit #motivation #inspiration #fitness,Dellespeegle powerful and beauty   shorts workout crossfit motivation inspiration fitness,0.3,1.0,89,10,8.9,1,6,0,0,1
vid_1572,Frutta secca oleosa: fa bene davvero? #nutrizione #dieta #cibo #blog #fitness #mangiare #dimagrire,Frutta secca oleosa  fa bene davvero  nutrizione dieta cibo blog fitness mangiare dimagrire,0.0,0.0,91,13,7.0,1,7,1,0,0
vid_1573,POV: That one gym employee @BakerTheReaper  #trendingshorts #gym #fitness #comedy #workout #humor,POV  That one gym employee  BakerTheReaper  trendingshorts gym fitness comedy workout humor,0.0,0.0,91,12,7.583333333333333,1,6,0,0,1
vid_1574,Finally 12th ka exam end🤗♥️#shorts #motivation #bodybuilding #fitness #study#youtube #gymlover #gym,Finally 12th ka exam end   shorts motivation bodybuilding fitness studyyoutube gymlover gym,0.0,1.0,91,12,7.583333333333333,1,8,0,0,1
vid_1575,Busting Every Fitness Myth in 24 Hours! - Ft. Jeff Nippard,Busting Every Fitness Myth in 24 Hours    Ft  Jeff Nippard,0.0,0.0,58,10,5.8,0,0,0,1,0
vid_1576,LA PEOR GENÉTICA🧬🤔 #fitness #gym #opinion,LA PEOR GEN TICA   fitness gym opinion,0.0,0.0,38,7,5.428571428571429,1,3,0,0,0
vid_1577,HUGE Traps with this Workout!,HUGE Traps with this Workout ,0.4000000000000001,0.9,29,5,5.8,0,0,0,1,0
vid_1578,Husky living MENTOS ZINDAGI😎😴😂 #husky #funnydog #fitness #dogparents,Husky living MENTOS ZINDAGI    husky funnydog fitness dogparents,0.0,0.0,64,8,8.0,1,4,0,0,0
vid_1579,✅ Shoulder Workout for Muscle Growth! #fitness #shoulderworkout,  Shoulder Workout for Muscle Growth  fitness shoulderworkout,0.0,0.0,61,7,8.714285714285714,1,2,0,1,0
vid_1580,Shrink Belly Fat : Gentle Impact-Free Belly Fat Loss with This ➜ 30-Min Standing Exercises in 2025,Shrink Belly Fat   Gentle Impact Free Belly Fat Loss with This   30 Min Standing Exercises in 2025,0.30000000000000004,0.8,98,17,5.764705882352941,0,0,0,0,0
vid_1581,The reality of social media fitness,The reality of social media fitness,0.03333333333333333,0.06666666666666667,35,6,5.833333333333333,0,0,0,0,0
vid_1582,[KPOP] Jennie - Like Jennie | Golfy Dance Fitness / Dance Workout | คลาสเต้นออกกำลังกาย, KPOP  Jennie   Like Jennie   Golfy Dance Fitness   Dance Workout                      ,0.0,0.0,87,9,9.666666666666666,0,0,0,0,0
vid_1583,I wish more women knew… #fitness #fatloss #health #womenshealth,I wish more women knew  fitness fatloss health womenshealth,0.5,0.5,59,9,6.555555555555555,1,4,0,0,0
vid_1584,Se ha puesto hecho un bicho😱 #cambiofisico #speed #fitness,Se ha puesto hecho un bicho  cambiofisico speed fitness,0.0,0.0,55,9,6.111111111111111,1,3,0,0,0
vid_1585,Why does it even exist 🙄 #gymhumor #gym #trendingshorts #fitness #bodybuilding,Why does it even exist   gymhumor gym trendingshorts fitness bodybuilding,0.0,0.0,73,10,7.3,1,5,0,0,1
vid_1586,✨ Bodybuilder ✨ #motivation #fitnessmotivation #downsyndrome #fitness #gymgirl #funny #gymmemes #gym,  Bodybuilder   motivation fitnessmotivation downsyndrome fitness gymgirl funny gymmemes gym,0.25,1.0,92,9,10.222222222222221,1,8,0,0,0
vid_1587,Can Goodvito give Derek a run for His Money #bodybuilding #fitness #gym #workout #training,Can Goodvito give Derek a run for His Money bodybuilding fitness gym workout training,0.0,0.0,85,14,6.071428571428571,1,5,0,0,0
vid_1588,W Rizz? 😳 #shortsfeed #viral #funny #gym #fitness #gymlife #gymlover #gymhumor #gymgirl,W Rizz    shortsfeed viral funny gym fitness gymlife gymlover gymhumor gymgirl,0.25,1.0,78,11,7.090909090909091,1,9,1,0,1
vid_1589,10 MIN FULL BODY WORKOUT TABATA (Fat Burning) ADVANCED  | 전신 운동 10분 타바타 (체지방 감소) 상급자,10 MIN FULL BODY WORKOUT TABATA  Fat Burning  ADVANCED          10                  ,0.375,0.575,84,10,8.4,0,0,0,0,0
vid_1590,ELITE Powerlifter ANATOLY Pretends to be CLEANER in GYM #anatoly #fitness #gym,ELITE Powerlifter ANATOLY Pretends to be CLEANER in GYM anatoly fitness gym,0.0,0.0,75,12,6.25,1,3,0,0,0
